WAST,DP,Dta,Dts,EV,QFE,QFF,QNH,RF,RH,S,SR,ST1,ST2,ST3,ST4,Sx,T
2/01/2007 19:00,15.4,174,12,90.55,1001.9,1005.4,1005.5,3.3,88.3,4,46,27.5,28.2,27.9,26.1,8,17.33
2/01/2007 19:10,15.3,173,13,90.59,1002.1,1005.6,1005.7,3.3,87.1,4,29,27.4,28.3,27.9,26.1,7,17.43
2/01/2007 19:20,15.1,143,19,90.63,1002.1,1005.6,1005.7,3.3,86.3,4,34,27.2,28.3,27.9,26.1,7,17.4
2/01/2007 19:30,15.1,117,18,90.67,1002.1,1005.6,1005.7,3.3,87.1,4,34,27.1,28.3,27.9,26.1,6,17.23
2/01/2007 19:40,15.2,156,13,90.71,1001.8,1005.3,1005.4,3.3,88.2,4,30,26.9,28.3,27.9,26.1,6,17.17
2/01/2007 19:50,15.2,171,18,90.73,1001.9,1005.4,1005.5,3.3,88.9,3,20,26.8,28.2,27.9,26.1,6,17.09
2/01/2007 20:00,15.3,163,14,90.76,1001.9,1005.4,1005.5,3.3,89.3,4,24,26.7,28.2,27.9,26.1,6,17.1
2/01/2007 20:10,15.1,184,17,90.78,1001.8,1005.3,1005.4,3.3,89.2,2,25,26.6,28.2,27.9,26.1,6,16.94
2/01/2007 20:20,15.2,183,22,90.81,1002.3,1005.8,1005.9,3.3,89.2,4,19,26.4,28.2,27.9,26.1,5,17
2/01/2007 20:30,15.2,197,27,90.84,1002.6,1006.1,1006.2,3.3,89.4,4,21,26.3,28.2,27.9,26.1,7,16.99
2/01/2007 20:40,15,181,20,90.87,1002.8,1006.3,1006.4,3.6,91.8,6,10,26.2,28.2,27.9,26.1,10,16.33
2/01/2007 20:50,15.1,169,17,90.89,1002.5,1006,1006.1,3.6,94.3,6,10,26,28.2,27.9,26.1,11,16.01
2/01/2007 21:00,15.4,173,13,90.89,1002.9,1006.4,1006.5,3.8,96.1,4,20,25.9,28.1,27.9,26.1,5,16
2/01/2007 21:10,15.5,170,16,90.89,1002.6,1006.1,1006.2,3.8,97.5,5,28,25.8,28.1,27.9,26.1,8,15.92
2/01/2007 21:20,15.5,190,16,90.89,1002.3,1005.8,1005.9,4.6,97.6,3,22,25.6,28.1,27.9,26.1,5,15.83
2/01/2007 21:30,15.4,171,13,90.89,1002.7,1006.2,1006.3,4.6,97.6,4,29,25.5,28.1,27.9,26.1,6,15.76
2/01/2007 21:40,15.2,168,19,90.89,1002.8,1006.3,1006.4,4.8,97.6,4,26,25.2,28.1,27.9,26.1,8,15.55
2/01/2007 21:50,15.2,208,31,90.89,1003,1006.5,1006.6,4.8,97.7,5,30,25,28.1,27.9,26.1,9,15.59
2/01/2007 22:00,14.9,211,33,90.89,1003,1006.5,1006.6,4.8,97.7,7,23,24.7,28,27.9,26.1,15,15.26
2/01/2007 22:10,14.5,215,32,90.89,1003.1,1006.6,1006.7,5.4,97.6,8,18,24.5,28,27.9,26.1,17,14.89
2/01/2007 22:20,14.2,208,30,90.89,1003.1,1006.6,1006.7,5.4,97.5,7,13,24.2,28,27.8,26.1,12,14.63
2/01/2007 22:30,14.2,200,29,90.89,1003.1,1006.6,1006.7,5.4,97.5,6,13,24,27.9,27.9,26.1,11,14.57
2/01/2007 22:40,13.9,198,25,90.89,1003.5,1007,1007.1,5.4,97.5,7,17,23.8,27.9,27.8,26.1,11,14.32
2/01/2007 22:50,13.8,197,22,90.89,1003.6,1007.1,1007.2,5.6,97.5,5,24,23.6,27.8,27.8,26.1,10,14.2
2/01/2007 23:00,13.6,206,23,90.89,1003.6,1007.1,1007.2,6.1,97.5,5,24,23.4,27.8,27.8,26.1,8,13.98
2/01/2007 23:10,13.6,200,25,90.89,1004,1007.5,1007.6,6.4,97.6,5,20,23.2,27.8,27.8,26.1,8,13.99
2/01/2007 23:20,13.5,194,19,90.89,1003.8,1007.3,1007.4,6.9,97.6,5,16,23,27.7,27.8,26.1,8,13.86
2/01/2007 23:30,13.4,190,17,90.89,1004,1007.5,1007.6,7.4,97.6,5,17,22.7,27.6,27.8,26.1,7,13.78
2/01/2007 23:40,13.3,179,15,90.89,1003.8,1007.3,1007.4,7.9,97.6,5,30,22.5,27.6,27.8,26.1,7,13.63
2/01/2007 23:50,13.3,183,13,90.89,1003.7,1007.2,1007.3,8.7,97.6,4,30,22.2,27.5,27.8,26.1,7,13.69
3/01/2007 0:00,13.4,165,12,90.9,1003.5,1007,1007.1,9.4,97.7,4,93,21.9,27.5,27.8,26.1,6,13.8
3/01/2007 0:10,13.5,158,19,90.91,1003.7,1007.2,1007.3,9.9,97.7,4,75,21.6,27.4,27.8,26.1,5,13.87
3/01/2007 0:20,13.5,131,16,90.91,1003.8,1007.3,1007.4,10.4,97.8,4,72,21.3,27.3,27.8,26.1,7,13.84
3/01/2007 0:30,13.5,130,13,90.92,1003.6,1007.1,1007.2,10.9,97.8,3,87,21.1,27.3,27.8,26.1,5,13.83
3/01/2007 0:40,13.3,153,19,90.93,1003.4,1006.9,1007,11.2,97.7,4,90,20.9,27.2,27.8,26.1,8,13.7
3/01/2007 0:50,13.1,173,25,90.94,1003.3,1006.8,1006.9,11.4,97.8,7,88,20.8,27.1,27.8,26.1,11,13.47
3/01/2007 1:00,11.8,170,24,90.96,1003.3,1006.8,1006.9,12,97.6,10,101,20.6,27,27.8,26.1,18,12.16
3/01/2007 1:10,12,169,19,90.97,1003.3,1006.8,1006.9,12.5,97.6,8,85,20.4,26.9,27.8,26.1,14,12.32
3/01/2007 1:20,11.8,168,21,90.98,1003.2,1006.7,1006.8,13,97.7,7,86,20.3,26.8,27.8,26.1,13,12.15
3/01/2007 1:30,11.7,169,23,90.99,1003.3,1006.8,1006.9,13.2,97.6,8,110,20,26.7,27.8,26.1,12,12.02
3/01/2007 1:40,11.6,173,24,91,1003.3,1006.8,1006.9,13.7,97.6,6,108,19.7,26.6,27.7,26.1,10,12.01
3/01/2007 1:50,11.6,162,17,91.02,1003.3,1006.8,1006.9,14,97.6,7,125,19.5,26.5,27.7,26.1,11,11.94
3/01/2007 2:00,11.5,166,18,91.03,1003.1,1006.6,1006.7,14.2,97.6,6,129,19.3,26.4,27.7,26.2,10,11.9
3/01/2007 2:10,11.5,163,18,91.04,1003.2,1006.7,1006.8,14.5,97.5,6,105,19.2,26.3,27.7,26.1,9,11.92
3/01/2007 2:20,11.6,167,18,91.05,1003.1,1006.6,1006.7,14.8,97.6,6,94,19.1,26.2,27.7,26.1,8,11.94
3/01/2007 2:30,11.6,168,17,91.06,1003,1006.5,1006.6,15,97.5,5,73,18.9,26,27.6,26.1,7,12
3/01/2007 2:40,11.7,171,14,91.08,1003,1006.5,1006.6,15.5,97.7,5,209,18.7,25.9,27.6,26.2,8,12.07
3/01/2007 2:50,11.7,154,15,91.08,1002.9,1006.4,1006.5,15.8,97.7,6,56,18.5,25.8,27.6,26.2,7,12.09
3/01/2007 3:00,11.8,146,12,91.09,1002.8,1006.3,1006.4,15.8,97.7,5,111,18.4,25.7,27.5,26.2,7,12.11
3/01/2007 3:10,11.8,142,15,91.09,1002.6,1006.1,1006.2,15.8,97.7,5,45,18.2,25.6,27.5,26.2,6,12.18
3/01/2007 3:20,11.8,135,14,91.09,1002.5,1006,1006.1,15.8,97.7,5,67,18.2,25.5,27.5,26.2,7,12.18
3/01/2007 3:30,11.8,135,15,91.09,1002.7,1006.2,1006.3,16,97.7,5,55,18.1,25.4,27.5,26.2,8,12.15
3/01/2007 3:40,11.8,130,12,91.09,1002.7,1006.2,1006.3,16,97.6,5,45,18.1,25.3,27.4,26.2,6,12.16
3/01/2007 3:50,11.8,131,14,91.11,1002.6,1006.1,1006.2,16,97.6,4,201,18.1,25.2,27.4,26.2,6,12.21
3/01/2007 4:00,11.8,142,13,91.11,1002.4,1005.9,1006,16,97.6,4,43,18.1,25.1,27.4,26.2,6,12.12
3/01/2007 4:10,11.8,139,13,91.11,1002.6,1006.1,1006.2,16,97.6,4,42,18.1,25,27.3,26.2,5,12.12
3/01/2007 4:20,11.8,137,17,91.13,1002.6,1006.1,1006.2,16,97.6,4,154,18,24.9,27.3,26.2,5,12.2
3/01/2007 4:30,11.8,121,13,91.14,1002.8,1006.3,1006.4,16,97.6,3,142,18.1,24.8,27.3,26.2,6,12.19
3/01/2007 4:40,11.8,120,7,91.14,1002.8,1006.3,1006.4,16,97.6,2,31,18,24.8,27.2,26.2,4,12.2
3/01/2007 4:50,11.9,115,10,91.14,1002.7,1006.2,1006.3,16.3,97.7,3,37,18,24.7,27.2,26.2,5,12.24
3/01/2007 5:00,11.9,108,16,91.14,1002.6,1006.1,1006.2,16.3,97.7,4,40,18,24.6,27.2,26.2,5,12.26
3/01/2007 5:10,11.9,112,10,91.15,1002.7,1006.2,1006.3,16.3,97.6,3,104,18,24.6,27.2,26.2,6,12.23
3/01/2007 5:20,11.8,106,5,91.14,1002.6,1006.1,1006.2,16.3,97.7,0,39,18,24.5,27.1,26.2,3,12.16
3/01/2007 5:30,11.8,129,14,91.16,1003,1006.5,1006.6,16.3,97.6,0,236,17.9,24.5,27.1,26.2,0,12.17
3/01/2007 5:40,11.9,114,0,91.17,1003.4,1006.9,1007,16.3,97.7,0,130,17.9,24.4,27.1,26.2,0,12.21
3/01/2007 5:50,11.9,114,0,91.19,1003.6,1007.1,1007.2,16.3,97.7,0,237,17.9,24.3,27.1,26.2,0,12.22
3/01/2007 6:00,11.8,220,93,91.19,1003.6,1007.1,1007.2,16.3,97.7,0,41,17.9,24.3,27,26.2,0,12.16
3/01/2007 6:10,11.8,302,0,91.19,1003.6,1007.1,1007.2,16.3,97.7,0,53,17.9,24.2,27,26.2,0,12.11
3/01/2007 6:20,11.8,302,0,91.2,1003.7,1007.2,1007.3,16.3,97.7,0,134,17.8,24.2,27,26.2,0,12.14
3/01/2007 6:30,11.8,301,0,91.21,1003.6,1007.1,1007.2,16.3,97.7,0,154,17.8,24.2,27,26.2,0,12.19
3/01/2007 6:40,11.9,302,0,91.22,1003.6,1007.1,1007.2,16.3,97.7,0,152,17.8,24.1,26.9,26.2,0,12.29
3/01/2007 6:50,12.1,302,0,91.22,1003.5,1007,1007.1,16.3,97.7,0,63,17.8,24.1,26.9,26.2,0,12.47
3/01/2007 7:00,12.4,276,36,91.23,1003.3,1006.8,1006.9,16.3,97.8,0,165,17.8,24,26.9,26.2,0,12.77
3/01/2007 7:10,12.5,187,21,91.24,1003.4,1006.9,1007,16.3,97.8,0,144,17.7,24,26.9,26.2,3,12.81
3/01/2007 7:20,12.6,201,18,91.25,1004,1007.5,1007.6,16.3,97.8,0,119,17.7,23.9,26.8,26.2,3,12.93
3/01/2007 7:30,12.8,184,14,91.26,1004.1,1007.6,1007.7,16.3,97.9,2,154,17.7,23.9,26.8,26.2,5,13.12
3/01/2007 7:40,13.1,187,19,91.28,1004,1007.5,1007.6,16.3,97.8,1,187,17.8,23.9,26.8,26.2,4,13.49
3/01/2007 7:50,13.2,181,16,91.3,1004.2,1007.7,1007.8,16.3,97.8,3,196,17.8,23.8,26.8,26.2,5,13.52
3/01/2007 8:00,13.2,186,17,91.32,1004.6,1008.1,1008.2,16.3,97.8,4,191,17.8,23.8,26.8,26.2,6,13.51
3/01/2007 8:10,13.5,180,16,91.34,1004.5,1008,1008.1,16.3,97.8,5,199,17.9,23.8,26.8,26.2,9,13.81
3/01/2007 8:20,13.4,190,22,91.37,1004.8,1008.3,1008.4,16.3,97.7,5,240,17.9,23.7,26.7,26.2,9,13.74
3/01/2007 8:30,13.6,193,22,91.41,1004.7,1008.2,1008.3,16.3,97.6,6,286,18,23.7,26.7,26.3,10,14.02
3/01/2007 8:40,13.8,192,17,91.45,1004.8,1008.3,1008.4,16.3,97.3,5,331,18.1,23.7,26.7,26.2,9,14.22
3/01/2007 8:50,13.3,192,21,91.52,1004.9,1008.4,1008.5,16.3,93.5,5,398,18.2,23.6,26.7,26.3,10,14.35
3/01/2007 9:00,13.9,179,24,91.65,1004.7,1008.2,1008.3,16.3,90.5,6,732,18.3,23.6,26.7,26.2,9,15.44
3/01/2007 9:10,12.7,171,20,91.83,1004.7,1008.2,1008.3,16.3,82.3,6,765,18.4,23.6,26.6,26.3,11,15.72
3/01/2007 9:20,12.7,169,21,92,1004.6,1008.1,1008.2,16.3,78.4,7,425,18.6,23.5,26.6,26.3,10,16.5
3/01/2007 9:30,12.5,184,20,92.18,1004.5,1008,1008.1,16.3,77.4,7,476,18.7,23.5,26.6,26.2,11,16.46
3/01/2007 9:40,11.7,172,22,92.4,1004.3,1007.8,1007.9,16.3,74.6,7,653,18.9,23.5,26.6,26.3,10,16.2
3/01/2007 9:50,12.3,170,27,92.58,1004.3,1007.8,1007.9,16.3,74.5,7,363,19.2,23.5,26.6,26.3,12,16.86
3/01/2007 10:00,12,170,21,92.72,1004.2,1007.7,1007.8,16.3,74.2,6,199,19.4,23.4,26.6,26.3,9,16.66
3/01/2007 10:10,11.7,172,22,92.91,1004.2,1007.7,1007.8,16.3,73.4,7,353,19.6,23.4,26.5,26.3,13,16.45
3/01/2007 10:20,12.8,169,22,93.11,1004.1,1007.6,1007.7,16.3,73.7,7,452,19.9,23.4,26.5,26.2,11,17.51
3/01/2007 10:30,11.4,147,16,93.31,1004.1,1007.6,1007.7,16.3,69.5,7,262,20,23.4,26.5,26.3,11,17.05
3/01/2007 10:40,11.1,162,19,93.51,1003.9,1007.4,1007.5,16.3,69.3,7,260,20.2,23.4,26.5,26.3,11,16.73
3/01/2007 10:50,11.9,177,24,93.71,1003.9,1007.4,1007.5,16.3,70.3,7,273,20.4,23.3,26.5,26.2,14,17.33
3/01/2007 11:00,11.4,181,22,93.9,1003.8,1007.3,1007.4,16.3,70.1,7,256,20.5,23.3,26.4,26.3,13,16.89
3/01/2007 11:10,11.5,171,21,94.09,1003.9,1007.4,1007.5,16.3,69.4,7,227,20.6,23.3,26.4,26.3,12,17.15
3/01/2007 11:20,11.4,161,21,94.26,1003.7,1007.2,1007.3,16.3,67.7,6,159,20.7,23.3,26.4,26.3,10,17.43
3/01/2007 11:30,10.7,157,21,94.5,1003.7,1007.2,1007.3,16.3,65.4,8,236,20.8,23.3,26.4,26.3,15,17.22
3/01/2007 11:40,10.7,148,18,94.72,1003.6,1007.1,1007.2,16.3,64,7,179,20.9,23.3,26.4,26.3,11,17.64
3/01/2007 11:50,10.2,147,19,95,1003.7,1007.2,1007.3,16.3,63,9,260,21,23.3,26.4,26.3,15,17.27
3/01/2007 12:00,11.5,154,22,95.38,1003.6,1007.1,1007.2,16.5,62.9,8,985,21,23.3,26.4,26.3,12,18.68
3/01/2007 12:10,10,143,18,95.64,1003.7,1007.2,1007.3,16.5,60.3,8,106,21,23.3,26.3,26.3,14,17.76
3/01/2007 12:20,10.6,147,21,95.87,1003.6,1007.1,1007.2,16.5,62,7,179,21,23.3,26.3,26.3,12,18.01
3/01/2007 12:30,10.1,161,21,96.12,1003.5,1007,1007.1,16.5,61.8,8,150,21.1,23.3,26.3,26.3,12,17.53
3/01/2007 12:40,10.6,155,19,96.4,1003.5,1007,1007.1,16.5,62.2,8,318,21.1,23.3,26.3,26.3,12,17.89
3/01/2007 12:50,10.9,151,21,96.73,1003.3,1006.7,1006.9,16.5,59,8,499,21.1,23.3,26.3,26.3,11,19.08
3/01/2007 13:00,10.3,147,21,97.09,1003.2,1006.6,1006.8,16.5,57.2,9,412,21.2,23.3,26.3,26.3,15,18.97
3/01/2007 13:10,10.4,143,18,97.45,1003.1,1006.5,1006.7,16.5,56.9,9,406,21.2,23.3,26.2,26.3,14,19.14
3/01/2007 13:20,11.3,158,19,97.83,1003,1006.4,1006.6,16.5,58,9,542,21.2,23.3,26.2,26.3,14,19.83
3/01/2007 13:30,10.4,145,22,98.22,1002.7,1006.1,1006.3,16.5,54.9,9,480,21.3,23.3,26.2,26.2,13,19.67
3/01/2007 13:40,10.3,157,19,98.68,1002.7,1006.1,1006.3,16.5,53.2,10,589,21.4,23.3,26.2,26.3,16,20.09
3/01/2007 13:50,9.7,151,21,99.14,1003,1006.4,1006.6,16.5,52.3,11,386,21.5,23.4,26.2,26.2,17,19.7
3/01/2007 14:00,9.7,147,21,99.47,1003.1,1006.5,1006.7,16.5,53.6,8,212,21.6,23.4,26.2,26.3,12,19.32
3/01/2007 14:10,9.9,146,20,99.77,1003,1006.4,1006.6,16.5,55.6,8,145,21.7,23.4,26.2,26.3,13,19
3/01/2007 14:20,10.4,157,19,100.06,1003,1006.4,1006.6,16.5,56.4,7,251,21.9,23.4,26.1,26.3,13,19.25
3/01/2007 14:30,9.8,147,21,100.42,1003,1006.4,1006.6,16.5,53.9,9,232,22,23.4,26.1,26.2,15,19.38
3/01/2007 14:40,9.9,138,19,100.82,1002.9,1006.3,1006.5,16.5,56.4,11,271,22.1,23.4,26.1,26.2,15,18.8
3/01/2007 14:50,11.3,142,25,101.18,1003,1006.4,1006.6,16.5,58.8,9,427,22.1,23.4,26.1,26.2,15,19.54
3/01/2007 15:00,10.9,164,21,101.53,1003.1,1006.5,1006.7,16.5,58.8,9,409,22.2,23.4,26.1,26.2,17,19.11
3/01/2007 15:10,11.4,167,20,101.85,1003.1,1006.6,1006.7,16.5,62.8,10,296,22.2,23.4,26.1,26.3,20,18.59
3/01/2007 15:20,11.6,166,24,102.14,1003,1006.4,1006.6,16.5,62.2,8,333,22.2,23.4,26.1,26.2,15,18.95
3/01/2007 15:30,11.6,169,18,102.38,1003,1006.4,1006.6,16.5,62.3,7,221,22.3,23.5,26.1,26.3,11,18.96
3/01/2007 15:40,11.4,171,21,102.61,1003,1006.5,1006.6,16.5,63.4,7,161,22.3,23.5,26,26.2,12,18.48
3/01/2007 15:50,11.2,180,22,102.8,1002.9,1006.4,1006.5,16.5,64,6,134,22.4,23.5,26,26.2,9,18.17
3/01/2007 16:00,11.5,184,18,102.98,1003,1006.5,1006.6,16.5,66,6,99,22.4,23.5,26,26.3,10,17.92
3/01/2007 16:10,11.9,184,24,103.13,1002.9,1006.4,1006.5,16.5,68.8,5,167,22.5,23.5,26,26.2,9,17.68
3/01/2007 16:20,12.7,15,72,103.29,1002.6,1006,1006.2,16.5,68.9,5,182,22.5,23.5,26,26.2,8,18.47
3/01/2007 16:30,11.6,313,86,103.49,1002.3,1005.7,1005.9,16.5,63.3,6,121,22.5,23.6,26,26.2,9,18.76
3/01/2007 16:40,11.1,168,19,103.76,1002.2,1005.7,1005.8,16.5,63.7,9,198,22.5,23.6,26,26.2,14,18.06
3/01/2007 16:50,11.5,169,20,104.01,1002.6,1006.1,1006.2,16.5,65.6,8,274,22.5,23.6,26,26.2,13,18.02
3/01/2007 17:00,11.7,170,18,104.25,1002.7,1006.2,1006.3,16.5,65.7,8,205,22.4,23.6,25.9,26.2,15,18.19
3/01/2007 17:10,12.5,170,21,104.47,1002.6,1006,1006.2,16.5,67.4,7,262,22.4,23.6,26,26.2,12,18.68
3/01/2007 17:20,11.9,172,21,104.69,1002.7,1006.1,1006.3,16.5,65.9,7,243,22.4,23.6,25.9,26.2,12,18.39
3/01/2007 17:30,12.1,179,21,104.91,1002.6,1006,1006.2,16.5,66,7,195,22.4,23.7,25.9,26.2,13,18.54
3/01/2007 17:40,11.9,174,19,105.13,1002.6,1006.1,1006.2,16.5,66.2,8,94,22.4,23.7,25.9,26.2,14,18.27
3/01/2007 17:50,12.2,183,21,105.32,1002.6,1006,1006.2,16.5,66.8,6,199,22.4,23.7,25.9,26.2,11,18.45
3/01/2007 18:00,12.3,183,25,105.56,1002.8,1006.1,1006.4,16.5,66.4,8,199,22.5,23.7,25.9,26.2,15,18.64
3/01/2007 18:10,11.7,172,23,105.79,1003.1,1006.6,1006.7,16.5,65,8,93,22.5,23.7,25.9,26.2,12,18.43
3/01/2007 18:20,11.8,172,23,106.01,1003,1006.5,1006.6,16.5,66.2,8,98,22.5,23.7,25.9,26.2,13,18.2
3/01/2007 18:30,11.9,160,19,106.23,1003.2,1006.7,1006.8,16.5,66.1,8,86,22.5,23.7,25.9,26.2,13,18.37
3/01/2007 18:40,11.6,160,20,106.48,1003.4,1006.9,1007,16.5,64.9,9,84,22.5,23.8,25.9,26.2,17,18.31
3/01/2007 18:50,11.4,155,21,106.73,1003.5,1007,1007.1,16.5,64.4,9,58,22.4,23.8,25.9,26.2,16,18.24
3/01/2007 19:00,11.4,159,18,106.97,1003.5,1007,1007.1,16.5,65.2,9,53,22.4,23.8,25.8,26.2,14,18.07
3/01/2007 19:10,11.5,157,18,107.19,1003.5,1007,1007.1,16.5,65.2,8,32,22.4,23.8,25.8,26.2,14,18.12
3/01/2007 19:20,11.4,162,20,107.41,1003.8,1007.3,1007.4,16.5,65.2,8,31,22.3,23.8,25.8,26.2,17,18.08
3/01/2007 19:30,11.5,169,18,107.63,1003.8,1007.3,1007.4,16.5,65.6,8,42,22.3,23.8,25.8,26.2,12,18.02
3/01/2007 19:40,11.5,169,20,107.82,1003.9,1007.4,1007.5,16.5,65.6,7,18,22.2,23.8,25.8,26.2,10,17.99
3/01/2007 19:50,11.3,161,22,108.04,1004.2,1007.7,1007.8,16.5,64.8,8,11,22.1,23.8,25.8,26.2,12,18.05
3/01/2007 20:00,11.5,167,21,108.25,1004.4,1007.9,1008,16.5,65.7,8,15,22,23.8,25.8,26.2,12,17.98
3/01/2007 20:10,11.5,171,19,108.45,1004.4,1007.9,1008,16.5,67.1,8,9,22,23.9,25.8,26.2,17,17.63
3/01/2007 20:20,11.4,161,65,108.67,1004.6,1008.1,1008.2,16.5,67.7,9,14,21.9,23.9,25.8,26.2,14,17.45
3/01/2007 20:30,11.4,164,21,108.88,1004.7,1008.2,1008.3,16.5,68,9,16,21.8,23.9,25.8,26.2,14,17.33
3/01/2007 20:40,11.4,159,19,109.09,1004.8,1008.3,1008.4,16.5,68.3,9,9,21.7,23.9,25.8,26.2,18,17.25
3/01/2007 20:50,11.4,161,18,109.27,1004.9,1008.4,1008.5,16.5,69.3,8,20,21.6,23.9,25.8,26.2,15,17.02
3/01/2007 21:00,11.4,160,20,109.45,1005,1008.5,1008.6,16.5,69.7,8,17,21.6,23.9,25.8,26.2,12,16.98
3/01/2007 21:10,11.4,160,21,109.63,1005,1008.5,1008.6,16.5,70.1,8,19,21.5,23.9,25.7,26.2,12,16.89
3/01/2007 21:20,11.3,157,19,109.83,1005,1008.5,1008.6,16.5,70.1,9,18,21.4,23.9,25.7,26.2,15,16.81
3/01/2007 21:30,11.3,160,19,110.02,1005,1008.5,1008.6,16.5,70.5,9,19,21.3,23.9,25.8,26.2,13,16.64
3/01/2007 21:40,11.3,163,21,110.19,1005.1,1008.6,1008.7,16.5,71.5,8,14,21.2,23.9,25.7,26.2,16,16.45
3/01/2007 21:50,11.4,161,17,110.33,1005.2,1008.7,1008.8,16.5,72.6,7,16,21.1,23.9,25.7,26.2,13,16.33
3/01/2007 22:00,11.4,162,20,110.51,1005.2,1008.7,1008.8,16.5,72.8,9,19,21.1,23.9,25.7,26.2,13,16.28
3/01/2007 22:10,11.4,165,20,110.67,1005.3,1008.8,1008.9,16.5,73,8,22,21,23.9,25.7,26.2,14,16.23
3/01/2007 22:20,11.4,168,17,110.79,1005.2,1008.7,1008.8,16.5,74.1,6,15,20.9,23.9,25.7,26.2,11,16.05
3/01/2007 22:30,11.6,169,20,110.92,1005.2,1008.7,1008.8,16.5,75.1,7,20,20.8,23.9,25.7,26.2,11,15.97
3/01/2007 22:40,11.5,164,18,111.07,1005.1,1008.6,1008.7,16.5,74.4,8,21,20.7,23.9,25.7,26.2,12,16.02
3/01/2007 22:50,11.3,168,19,111.2,1005.1,1008.6,1008.7,16.5,74.1,7,21,20.6,23.9,25.7,26.2,12,15.96
3/01/2007 23:00,11.2,166,18,111.36,1005,1008.5,1008.6,16.5,73.1,8,14,20.6,23.9,25.7,26.2,13,15.99
3/01/2007 23:10,11,163,19,111.52,1004.9,1008.4,1008.5,16.5,72,8,19,20.5,23.9,25.7,26.2,13,16.01
3/01/2007 23:20,10.7,168,19,111.69,1005,1008.5,1008.6,16.5,70.6,8,16,20.4,23.9,25.7,26.2,17,16.06
3/01/2007 23:30,10.5,168,21,111.85,1005.1,1008.6,1008.7,16.5,70,7,19,20.4,23.9,25.7,26.2,12,16.02
3/01/2007 23:40,10.5,176,20,111.99,1005.2,1008.7,1008.8,16.5,70.1,6,12,20.3,23.8,25.7,26.2,10,15.9
3/01/2007 23:50,10.3,175,16,112.13,1005,1008.5,1008.6,16.5,69.4,6,17,20.2,23.8,25.7,26.2,10,15.89
4/01/2007 0:00,10.3,180,18,112.27,1005,1008.5,1008.6,16.5,69.5,6,10,20.1,23.8,25.7,26.1,9,15.85
4/01/2007 0:10,10.2,173,20,112.41,1004.9,1008.4,1008.5,16.5,69.3,6,18,20.1,23.8,25.7,26.2,10,15.84
4/01/2007 0:20,10.1,170,19,112.57,1004.7,1008.2,1008.3,16.5,68.8,7,20,20,23.8,25.7,26.1,10,15.87
4/01/2007 0:30,10.2,176,18,112.73,1004.6,1008.1,1008.2,16.5,69.1,7,20,20,23.8,25.6,26.1,11,15.81
4/01/2007 0:40,10.2,180,19,112.89,1004.5,1008,1008.1,16.5,69.5,7,22,19.9,23.8,25.7,26.1,11,15.74
4/01/2007 0:50,10.3,178,19,113.04,1004.5,1008,1008.1,16.5,70.2,7,17,19.9,23.8,25.6,26.1,10,15.68
4/01/2007 1:00,10.4,179,17,113.17,1004.2,1007.7,1007.8,16.5,70.9,6,12,19.8,23.7,25.6,26.1,10,15.62
4/01/2007 1:10,10.4,178,18,113.32,1004,1007.5,1007.6,16.5,71.6,7,17,19.8,23.7,25.6,26.1,12,15.54
4/01/2007 1:20,10.5,180,17,113.45,1004,1007.5,1007.6,16.5,71.8,6,11,19.7,23.7,25.6,26.1,10,15.54
4/01/2007 1:30,10.5,180,19,113.57,1004,1007.5,1007.6,16.5,72.1,6,15,19.7,23.7,25.6,26.1,10,15.49
4/01/2007 1:40,10.5,184,25,113.69,1003.9,1007.4,1007.5,16.5,72.2,6,11,19.6,23.7,25.6,26.1,11,15.44
4/01/2007 1:50,10.3,173,21,113.82,1004,1007.5,1007.6,16.5,71.2,6,11,19.6,23.7,25.6,26.1,11,15.54
4/01/2007 2:00,10.3,179,19,113.95,1003.9,1007.4,1007.5,16.5,71.2,6,14,19.6,23.6,25.6,26.1,13,15.48
4/01/2007 2:10,10.2,180,18,114.08,1003.9,1007.4,1007.5,16.5,71,6,15,19.5,23.6,25.6,26.1,11,15.48
4/01/2007 2:20,10.1,179,20,114.25,1003.8,1007.3,1007.4,16.5,70.7,8,11,19.5,23.6,25.6,26.1,13,15.37
4/01/2007 2:30,10,178,18,114.4,1003.8,1007.3,1007.4,16.5,71,7,11,19.4,23.6,25.6,26.1,10,15.25
4/01/2007 2:40,9.9,179,17,114.55,1003.8,1007.3,1007.4,16.5,71.2,7,16,19.4,23.6,25.6,26.1,12,15.09
4/01/2007 2:50,9.9,180,19,114.68,1003.9,1007.4,1007.5,16.5,71.7,6,19,19.4,23.5,25.6,26.1,10,14.96
4/01/2007 3:00,9.9,177,20,114.8,1003.8,1007.3,1007.4,16.5,72.6,6,15,19.3,23.5,25.6,26.1,8,14.78
4/01/2007 3:10,9.9,35,86,114.9,1003.9,1007.4,1007.5,16.5,73.7,5,23,19.2,23.5,25.6,26.1,9,14.52
4/01/2007 3:20,9.9,180,16,114.99,1003.9,1007.4,1007.5,16.5,74.9,5,11,19.2,23.5,25.6,26.1,8,14.29
4/01/2007 3:30,10,187,16,115.08,1003.9,1007.4,1007.5,16.5,75.9,5,9,19.1,23.5,25.6,26.1,8,14.18
4/01/2007 3:40,10,185,17,115.15,1004,1007.5,1007.6,16.5,76.8,4,13,19.1,23.4,25.6,26.1,6,13.97
